tweet_id,tweet_text,corrected_label,informative_content
592286166281367552',The Photo Blog : Nepal landmarks: Before and after the earthquake . #NepalEarthquake http://t.co/tN3Wqfp6RQ,other_useful_information,Nepal landmarks: Before and after the earthquake
592344556370272256',RT @BBCBreaking: 17 confirmed killed when avalanche hit Mount Everest base camp after #NepalQuake - mountain's worst-ever disaster http://t…,injured_or_dead_people,17 confirmed killed
592270168220250112',RT @TimesNow: 400 people from Maharashtra stranded in Nepal are safe: Maharashtra CM Devendra Fadnavis (PTI),affected_people_and_evacuations,400 people from Maharashtra stranded in Nepal are safe
592344637496496129',"RT @timesofindia: 22 climbers dead, 217 missing in quake-triggered avalanche on Mt Everest.   Follow live: http://t.co/Evw1AsIdqN http://t.…",injured_or_dead_people,22 climbers dead
592267724224466946',"RT @nycjim: Before and after: Nepal quake destroys Dharahara tower, built in 1932. http://t.co/O2fOX8IVQI http://t.co/RE6Jhz5LFz",infrastructure_and_utilities_damage,destroys Dharahara tower
592332031150804992',"RT @MahaveerM_: ""ModiSarkaar Zindabad"" Chants Grow Loud Wid Swift Response &amp; Appreciation 4m All Thnks @narendramodi #IndiaWithNepal http:/…",not_related_or_irrelevant,"RT @MahaveerM_: ""ModiSarkaar Zindabad"" Chants Grow Loud Wid Swift Response &amp; Appreciation 4m All Thnks @narendramodi #IndiaWithNepal http:/…"
592276147653648385',Nepal earthquake update: http://t.co/qUziL5nAPK,other_useful_information,Nepal earthquake update
593188886530158592',"RT @AARP: Join us in rushing aid to victims of the #NepalEarthquake - Your gift will be matched up to $225,000 https://t.co/yqJbQuypgI",rescue_volunteering_and_donation_effort,Join us in rushing aid to victims
592275976865742848',RT @ANI_news: Very big thanks to GoI…Modi sarkar zindabad: Indian stranded in Nepal #earthquake http://t.co/X43MDrIG1C,affected_people_and_evacuations,Indian stranded
592259027674869760',"RT @NewEarthquake: 4.6 earthquake, 14km E of Panaoti, Nepal. Apr 25 19:55 at epicenter (20m ago, depth 10km). http://t.co/kjIoBNPdLO",other_useful_information,"4.6 earthquake, 14km E of Panaoti, Nepal. Apr 25 19:55 at epicenter"
593252016534593536',"Explained: How safe are the 3,400 highrises in Delhi, Mumbai? | http://t.co/MChE0VXMoh #NepalEarthquake http://t.co/9qnp9rBCNz",not_related_or_irrelevant,"Explained: How safe are the 3,400 highrises in Delhi, Mumbai? | http://t.co/MChE0VXMoh #NepalEarthquake http://t.co/9qnp9rBCNz"
593800034946154496',RT @sanpokh: Nepal is learning a lesson: large scale disasters also come with challenges to national security and sovereignty.+,not_related_or_irrelevant,RT @sanpokh: Nepal is learning a lesson: large scale disasters also come with challenges to national security and sovereignty.+
592249054739959808',RT @kundadixit: #Kathmandu Valley shrouded in dust from 7.4 mag quake. Airport closed. Lots of damage. http://t.co/QF3kE65Tzf,infrastructure_and_utilities_damage,#Kathmandu Valley shrouded in dust[SEP]Airport closed. Lots of damage
592874066094202880',VIDEO: Thousands sleep on Nepal streets,affected_people_and_evacuations,Thousands sleep on Nepal streets
592620821736226816',UK tour operator confirms one client dead in #Nepal #earthquake  http://t.co/v4AsURUHDS via @TravelMole,injured_or_dead_people,one client dead
592694922144260096',China Rushes Aid to Nepal; Taiwan Is Turned Away http://t.co/hEseSA6qyd,rescue_volunteering_and_donation_effort,China Rushes Aid to Nepal
593772803414892544',Aid begins arriving in Nepal's remote quake-hit villages - http://t.co/IgJV1PLNC9,rescue_volunteering_and_donation_effort,Aid begins arriving in Nepal's remote quake-hit villages 
592274668154793984',"RT @ohboywhatashot: 1) #NepalQuake death toll 2,200 ─► http://t.co/9M90xqyFRd \n2) Major 6.7 aftershock\n3) Gorkha destroyed [PICTURE] http:/…",injured_or_dead_people,"death toll 2,200"
592288868658843649',Historic Dharahara Tower Collapses In Nepal Earthquake,infrastructure_and_utilities_damage,Historic Dharahara Tower Collapses
591960518467952641',RT @AprilBethea: Nepal declares state of emergency as death toll from 7.8-magnitude earthquake nears 900 - @BBCNews via @Breaking,injured_or_dead_people,death toll from 7.8-magnitude earthquake nears 900
592298817917218816',"RT @JigmeUgen: Darbar Square, #Nepal's Pride &amp; UNESCO designated World Heritage Site destroyed by #NepalEarthquake #PrayForNepal http://t.c…",infrastructure_and_utilities_damage,"Darbar Square, #Nepal's Pride &amp; UNESCO designated World Heritage Site destroyed"
592344716332572673',RT @cnnbrk: Images are coming to CNN of the devastating #NepalQuake that has killed hundreds. http://t.co/2JZV9UlsOk http://t.co/K6MglanIlp,injured_or_dead_people,killed hundreds
591983027925950464',Death toll from this morning's 7.8 earthquake in Nepal now at 876. http://t.co/v9eDIMUBaJ,injured_or_dead_people,Death toll from this morning's 7.8 earthquake in Nepal now at 876
600252406627110913',"RT @BBCBreaking: 1.4m people need food aid out of 8m affected by #NepalEarthquake, UN says http://t.co/A7RA1ZFF5i http://t.co/tXedHD3OzN",rescue_volunteering_and_donation_effort,1.4m people need food aid
592791832620310529',Please pray and support the people of Nepal https://t.co/33wLg6m8OU #NepalEarthquake #PrayforNepal,not_related_or_irrelevant,Please pray and support the people of Nepal https://t.co/33wLg6m8OU #NepalEarthquake #PrayforNepal
591992442049560577',RT @Karachi_Post: Nearly 1500 reported dead so far in #Nepal Earth quake.Toll expected to rise,injured_or_dead_people,Nearly 1500 reported dead so far[SEP]Toll expected to rise
592286991414202368',Villages destroyed in #NepalEarthquake Such was the power of the #Nepalquake. Follow @sardogsnepal for updates.  https://t.co/NCFXS8OH46,infrastructure_and_utilities_damage,Villages destroyed
592271468093841409',RT @SPoonia777: PM of India send relief team &amp; material to Nepal within few hours of disaster where there is will there is a way #MSGHelpEa…,rescue_volunteering_and_donation_effort,PM of India send relief team &amp; material to Nepal
592284466216869888',White House promises earthquake aid to Nepal http://t.co/1rUSzm90YS,rescue_volunteering_and_donation_effort,White House promises earthquake aid to Nepal 
592295628643774464',"Photos: Quake topples homes, historic buildings http://t.co/rYCPBHdWes",infrastructure_and_utilities_damage,"topples homes, historic buildings"
593595554656980992',Update from @KTMLivingLabs from #Nepal for #NepalEarthquake: http://t.co/8TFqvfz0El. #SMS is live: Ncell: 9802017413 or NTC: 9860782874,other_useful_information,Update from @KTMLivingLabs from #Nepal for #NepalEarthquake
593184160145113089',RT WFP: #Fact: 8 million people have been affected by the #NepalQuake. More facts here http://t.co/kLvLnVVakx http://t.co/LlhUML3hRH,affected_people_and_evacuations,8 million people have been affected
593809595841191937',"RT @setiapoojainsan: All sewadar to going nepal under holi guidance of  st @Gurmeetramrahim g #MSGHelpEarthquakeVictims""",not_related_or_irrelevant,"RT @setiapoojainsan: All sewadar to going nepal under holi guidance of  st @Gurmeetramrahim g #MSGHelpEarthquakeVictims"""
592282897429573632',RT @GabrielleNYC: Updated: 217 missing in #Everest region.\nhttp://t.co/fpyg1JX2Oc #Nepal,affected_people_and_evacuations,217 missing
592278209556815872',Watch: CCTV camera catches intensity of Nepal earthquake - The Times of India http://t.co/z3nbIELezR,other_useful_information,CCTV camera catches intensity of Nepal earthquake 
592253252533493760',"RT @aahanasharma11: The quake caused dozens of buildings in Kathmandu to collapse, including the historic Dharahara Tower. #MSGHelpEarthqua…",infrastructure_and_utilities_damage,"caused dozens of buildings in Kathmandu to collapse, including the historic Dharahara Tower"
592599077637980160',RT @STVNews: Scots climber stranded after Everest avalanche faces 'race against time to get off mountain' http://t.co/gYY55tBYxL http://t.c…,affected_people_and_evacuations,Scots climber stranded
592763786865594368',Drone Captured Huge Devastation In Nepal Earthquake: Aerial drone footage recorded over t... http://t.co/H8L0nW5Src BBM chnel: C0035811B,infrastructure_and_utilities_damage,Huge Devastation
592275109101973504',"RT @ZeeNews: LIVE: Strong aftershock hits India, Nepal once again; death toll rises to 2,123\nhttp://t.co/gK5ERENAza http://t.co/bndoT9ytc9",injured_or_dead_people,"death toll rises to 2,123"
593586723189231616',RT @timesofindia: 500-year-old Kathmandu temple turned to rubble  http://t.co/s3PAWR6ehR,infrastructure_and_utilities_damage,500-year-old Kathmandu temple turned to rubble
592285639388729344',---\n---\nEarth quake Nepal,other_useful_information,Earth quake Nepal
592164451404525569',Experts gathered in nepal a week ago and then the disaster happens....i bet they made sure their family members knew,not_related_or_irrelevant,Experts gathered in nepal a week ago and then the disaster happens....i bet they made sure their family members knew
593356081226616832',RT @BBCRoryCJ: Vodafone prepares to launch emergency   ‘network in a backpack’ in Nepal - 11kg mobile network which can be set up in just 1…,rescue_volunteering_and_donation_effort,Vodafone prepares to launch emergency   ‘network in a backpack’ in Nepal
592281520942895105',200 safe but many Aussies missing in Nepal http://t.co/l9dXRrpNMg,affected_people_and_evacuations,200 safe but many Aussies missing 
592275401663066112',India U-14 Football Girls Stranded at Kathmandu  http://t.co/WVf1GYyFAY,affected_people_and_evacuations,Football Girls Stranded
592291575906082816',RT @WXXINews: A magnitude 6.7 aftershock rumbles Katmandu; death toll rises. http://t.co/9Uvj9fleU5,injured_or_dead_people,death toll rises
592286861613137920',"RT @JulieA_S: 250 Israelis trekking in #Nepal still unaccounted for. If anyone has info, or needs updates about a missing person: http://t.…",affected_people_and_evacuations,250 Israelis trekking in #Nepal still unaccounted
592877872538324993',RT @RevolutionMonk: #VultureEvangelists Most disgusting creature on earth. MSM wont show this side of 'em #SoulVultures #NepalEarthquake ht…,not_related_or_irrelevant,RT @RevolutionMonk: #VultureEvangelists Most disgusting creature on earth. MSM wont show this side of 'em #SoulVultures #NepalEarthquake ht…
592143164183482368',Nepal Earthquake: At Least 800 Feared Dead As 7.8 Magnitude Earthquake,injured_or_dead_people,At Least 800 Feared Dead
593185724838457344',RT @WHO: WHO has deployed emergency health kits to cover health needs of thousands of affected people in #Nepal #NepalQuake http://t.co/76G…,rescue_volunteering_and_donation_effort,WHO has deployed emergency health kits to cover health needs of thousands of affected people in #Nepal 
593824070220689408',"RT @kathmandupost: ""I survived by drinking muddy water,"" says man rescued after 98 hours. #NepalQuake  http://t.co/QRxVOkcbam http://t.co/F…",rescue_volunteering_and_donation_effort,man rescued
592404629402562561',"RT @IsraelHatzolah: BREAKING: Due to problems with the landing in Kathmandu, Nepal. #IDF rescue teams will be delayed in Israel for another…",rescue_volunteering_and_donation_effort,#IDF rescue teams will be delayed in Israel
592667135471681537',RT @unicefireland: Almost 1 million children need help in Nepal after the 7.8 earthquake. Please text ‘CHILD’ to 50300 to donate €4 now. ht…,rescue_volunteering_and_donation_effort,Almost 1 million children need help
592342776181858304',"RT @JackSWS: My heart going out to the people of Nepal right now, so sadὡEὡE",not_related_or_irrelevant,My heart going out to the people of Nepal right now
593641221098090497',***Art*** Morning Links: Earthquake in Nepal Edition: The earthquake that hit Nepal’s Kathmandu Valley on ... http://t.co/ZMkQjRx9bi ***,other_useful_information,Earthquake in Nepal Edition: The earthquake that hit Nepal’s Kathmandu Valley
592304620984094720',"RT @albertoallen: #Photo #Kathmandu historic tower built the 19th century collapse Dharara tower built 1832 severe earthquake today 7,9 htt…",infrastructure_and_utilities_damage,historic tower built the 19th century collapse
592343805031878656',RT @bubbysharma: @SrBachchan  Our thoughts &amp; prayers are with the ppl of Nepal ὤF #Pray4Nepal ὤF http://t.co/A4XK81Kn39,not_related_or_irrelevant,Our thoughts &amp; prayers are with the ppl of Nepal
592321947624550400',RT @snobers: #Nepal’s UNESCO heritage landmarks before &amp; After #NepalEarthquake 1. Maju Deval 2. Dharahara Tower #Kathmandu #quake http://t…,other_useful_information,#Nepal’s UNESCO heritage landmarks before &amp; After #NepalEarthquake
592281707853783040',#Nepal's landmarks before and after the earthquake #NepalQuake http://t.co/krtMw4fwRz,other_useful_information,#Nepal's landmarks before and after the earthquake
592281602421469184',RT @SPoonia777: @Gurmeetramrahim A strong earthquake has been felt in Nepal 's capital of Kathmandu. #MSGHelpEarthquakeVictims http://t.co/…,other_useful_information,A strong earthquake has been felt in Nepal 's capital of Kathmandu
592276424674910208',Major aftershock hits Nepal day after severe earthquake http://t.co/asMU98fpHn,other_useful_information,Major aftershock hits Nepal
592672313050537987',RT @Himalayan_HTUK: The Trust has set up an emergency appeal fund #HTUKEarthquakeAppeal http://t.co/7EC8KuXjI5 Please donate to help #Nepal…,rescue_volunteering_and_donation_effort,The Trust has set up an emergency appeal fund
592277929473769472',Nepal quake: Govt steps up efforts for evacuation http://t.co/t0rhJgLl7M http://t.co/hd1Ol8aZcI,rescue_volunteering_and_donation_effort,Govt steps up efforts for evacuation
592284096061001728',#News: First survivors of avalanche at Mount Everest base camp are flown to Nepal's capital: The first gro... http://t.co/gt5BsIvybI #TU,affected_people_and_evacuations,First survivors of avalanche at Mount Everest base camp are flown to Nepal's capital
